timestamp_ms,left_brightness,right_brightness
159030,159,168
159047,166,162
159064,151,155
159080,162,162
159097,159,159
159113,173,173
159131,172,162
159147,151,143
159163,151,143
159180,162,171
159197,167,174
159213,168,161
159231,174,174
159247,174,174
159264,173,174
159280,147,159
159297,148,164
159313,163,172
159330,173,172
159347,163,165
159363,151,154
159380,157,151
159396,150,148
159412,150,148
159430,157,154
159447,148,159
159463,165,164
159480,157,159
159497,158,164
159513,135,146
159530,145,148
159547,173,173
159563,169,174
159580,150,153
159597,150,147
159613,169,170
159630,142,144
159646,170,167
159663,170,167
159680,134,143
159697,150,148
159713,170,172
159730,152,159
159748,158,159
159765,173,173
159782,142,150
159799,145,156
159815,167,173
159832,174,174
159850,166,162
159866,161,156
159884,161,164
159900,157,155
159917,158,151
159934,147,145
159951,147,142
159967,171,171
159983,173,174
160000,158,158
160017,159,146
160034,159,146
160050,127,127
160067,125,116
160083,131,124
160099,162,160
160116,173,172
160132,169,169
160149,158,159
160166,151,153
160182,164,163
160199,174,174
160216,160,164
160232,148,150
160249,169,167
160265,166,167
160282,174,172
160298,171,172
160315,172,172
160332,159,159
160349,158,148
160365,133,133
160382,129,124
160399,158,162
160416,174,173
160432,165,161
160448,174,172
160465,162,156
160482,172,172
160499,172,172
160515,174,168
160532,146,146
160549,151,151
160566,128,118
160582,120,118
160599,99,93
160616,174,174
160632,174,174
160648,174,167
160666,166,168
160682,154,169
160699,143,137
160715,146,140
160732,148,145
160749,140,141
160766,148,143
160782,152,150
160798,137,131
160815,128,126
160832,170,159
160849,156,150
160866,145,142
160882,145,140
160899,140,134
160915,128,129
160931,129,131
160949,166,173
160965,171,174
160982,174,174
160998,156,158
161014,156,158
161030,137,134
161047,166,171
161063,148,145
161080,142,148
161096,129,130
161112,119,121
161130,113,105
161147,110,110
161164,113,109
161181,109,109
161197,102,102
161213,129,128
161230,117,119
161246,170,169
161263,170,169
161280,160,145
161297,162,159
161313,168,166
161330,169,170
161347,164,160
161364,148,148
161381,161,168
161398,169,163
161414,169,166
161432,144,142
161449,142,134
161466,167,172
161482,171,174
161498,169,170
161516,155,158
161533,150,150
161549,133,123
161566,109,107
161582,103,102
161599,107,107
161616,108,107
161633,108,107
161650,108,96
161667,109,102
161683,95,102
161700,146,155
161717,119,145
161734,116,125
161750,85,96
161767,96,100
161783,105,95
161801,102,92
161818,110,106
161835,81,101
161851,79,116
161867,91,96
161884,88,85
161901,144,145
161918,159,144
161934,143,139
161951,102,98
161968,87,87
161985,100,79
162001,100,79
162017,137,151
162034,129,135
162052,112,97
162068,128,172
162086,168,174
162102,174,142
162119,174,171
162137,157,161
162154,165,147
162171,130,114
162188,152,125
162205,159,149
162223,173,171
162240,159,159
162256,173,172
162273,139,147
162290,173,174
162306,174,174
162322,172,174
162340,174,174
162356,174,174
162373,174,174
162389,167,170
162407,147,156
162424,157,169
162441,172,163
162458,174,163
162475,163,169
162491,170,165
162508,169,174
162524,167,160
162542,173,173
162558,173,163
162575,174,171
162592,169,174
162609,174,174
162626,174,168
162643,172,166
162660,174,169
162677,172,174
162693,172,170
162710,164,173
162727,164,160
162744,173,158
162760,174,173
162776,174,174
162794,174,168
162810,162,166
162826,157,174
162843,152,142
162859,150,166
162875,174,172
162893,174,173
162909,174,168
162925,174,174
162942,174,173
162959,161,153
162975,158,167
162992,154,158
163009,157,151
163026,153,132
163043,148,142
163060,122,150
163077,173,174
163093,172,171
163110,174,174
163127,174,174
163143,169,174
163161,140,155
163177,160,159
163194,173,173
163210,152,144
163227,146,158
163243,156,165
163260,173,170
163277,166,174
163293,160,166
163311,158,172
163327,162,162
163344,165,170
163360,163,161
163376,158,152
163393,148,158
163410,167,174
163427,147,148
163443,156,161
163460,142,137
163476,133,135
163493,133,131
163510,171,170
163527,160,159
163544,173,168
163561,171,173
163578,167,165
163594,162,153
163611,162,162
163628,164,165
163644,161,155
163662,135,123
163679,89,100
163695,79,83
163711,76,73
163728,148,157
163744,151,172
163761,148,149
163777,151,152
163795,146,148
163811,146,148
163828,176,176
163844,176,176
163860,172,171
163877,161,159
163894,140,139
163910,143,152
163927,141,147
163944,166,170
163961,158,165
163977,155,156
163993,130,138
164010,122,132
164028,134,136
164044,171,171
164061,174,174
164078,157,151
164094,157,151
164111,142,156
164128,136,130
164145,157,159
164162,173,173
164180,153,130
164197,138,140
164213,138,140
164230,102,113
164248,84,85
164264,164,149
164281,159,160
164298,148,136
164315,142,138
164332,142,138
164349,130,130
164365,127,128
164381,171,170
164398,154,155
164415,173,173
164431,142,146
164448,168,166
164464,168,166
164481,174,174
164499,150,155
164515,161,160
164531,132,126
164548,138,142
164565,142,141
164582,146,153
164598,151,148
164615,123,131
164632,165,159
164649,154,148
164665,159,150
164682,173,172
164699,174,173
164715,148,153
164732,150,150
164749,173,174
164766,145,145
164783,161,162
164800,162,166
164817,140,142
164834,140,142
164850,156,165
164866,128,128
164883,126,129
164900,171,172
164917,140,144
164933,122,115
164950,124,124
164967,130,125
164983,119,112
165000,98,93
165016,124,120
165032,128,123
165049,81,79
165066,67,70
165082,57,65
165099,61,62
165116,138,150
165132,117,108
165149,97,100
165166,85,85
165182,69,72
165199,66,61
165215,82,64
165231,165,167
165249,130,150
165266,130,139
165282,166,152
165298,145,128
165314,100,94
165331,136,135
165348,150,144
165366,114,130
165383,111,107
165399,85,78
165415,64,69
165432,158,156
165449,163,158
165466,134,137
165484,163,159
165500,162,153
165517,173,159
165534,166,162
165550,173,173
165567,174,174
165583,174,174
165600,163,160
165616,169,168
165633,165,154
165650,173,174
165667,158,161
165683,162,152
165700,160,166
165716,173,165
165732,161,146
165749,149,150
165766,174,174
165782,174,174
165798,164,174
165815,172,168
165833,165,157
165849,154,154
165867,170,170
165884,168,174
165900,158,152
165916,157,140
165933,157,140
165949,161,155
165965,169,168
165982,174,174
165998,150,158
166014,136,139
166031,172,170
166049,170,174
166065,170,174
166083,173,172
166099,174,174
166116,172,171
166134,147,155
166151,162,164
166167,128,143
166184,128,143
166202,168,172
166219,151,145
166236,141,146
166252,140,148
166269,151,150
166285,171,171
166302,171,171
166319,163,166
166336,154,157
166353,130,138
166370,153,154
166387,147,153
166404,116,128
166421,145,142
166438,131,131
166456,144,145
166472,126,130
166489,141,145
166506,171,171
166522,113,115
166539,149,145
166557,158,157
166573,140,142
166590,141,142
166606,154,153
166622,172,172
166639,126,121
166657,129,131
166674,129,131
166691,159,158
166707,152,152
166724,146,146
166740,168,159
166756,153,143
166772,154,145
166789,140,148
166805,143,142
166823,135,138
166839,174,174
166855,147,159
166872,144,135
166889,130,148
166905,115,126
166923,115,126
166939,168,169
166955,153,172
166972,169,174
166990,164,163
167006,161,160
167023,158,156
167039,167,173
167056,167,174
167073,158,158
167090,138,155
167106,163,164
167124,160,159
167140,149,156
167157,165,173
167174,161,162
167191,140,137
167207,144,134
167224,124,122
167240,63,60
167257,143,137
167274,139,132
167290,124,116
167307,96,100
167324,71,64
167341,60,64
167357,141,148
167375,152,154
167391,91,94
167408,96,93
167425,89,93
167442,86,92
167458,85,99
167474,168,168
167491,174,174
167508,156,143
167524,161,157
167541,151,160
167558,142,132
167576,151,127
167593,171,165
167609,133,145
167625,138,132
167642,124,148
167659,129,134
167677,118,115
167693,153,152
167710,143,141
167726,126,128
167744,122,120
167761,117,122
167778,116,116
167794,116,118
167811,167,167
167828,173,173
167845,169,167
167862,155,152
167879,132,131
167895,129,128
167911,163,170
167928,142,150
167945,134,133
167962,125,127
167978,103,103
167996,104,104
168012,106,108
168028,105,98
168044,103,102
168061,91,97
168078,103,99
168095,94,94
168111,168,168
168128,141,137
168145,135,132
168162,147,148
168179,172,163
168196,163,165
168213,162,158
168229,144,154
168246,157,157
168263,168,162
168280,157,159
168297,113,119
168314,123,124
168330,172,171
168347,174,174
168364,153,156
168380,140,143
168398,122,132
168414,119,135
168431,103,111
168449,102,110
168465,99,107
168481,100,94
168498,77,82
168514,74,80
168531,71,85
168548,167,167
168564,166,163
168581,145,138
168598,133,138
168616,132,154
168632,127,150
168649,115,118
168666,152,153
168684,141,146
168701,115,120
168718,104,104
168734,96,99
168750,155,139
168767,170,171
168783,149,155
168800,133,131
168817,100,112
168833,102,100
168849,87,86
168866,145,143
168883,124,129
168900,97,88
168916,97,87
168933,98,79
168949,83,85
168967,168,157
168984,174,173
169001,145,148
169017,132,135
169034,117,123
169051,124,116
169067,103,91
169084,169,168
169100,127,122
169117,146,157
169134,146,157
169151,174,174
169167,173,174
169184,174,172
169200,174,174
169218,174,174
169234,173,168
169251,150,166
169268,148,151
169285,136,143
169302,149,154
169318,158,156
169335,146,139
169351,139,139
169368,139,142
169385,135,139
169401,171,171
169418,169,174
169436,175,174
169452,174,168
169468,146,173
169484,145,153
169502,172,169
169519,174,174
169536,174,174
169552,169,168
169569,162,160
169586,160,151
169603,166,163
169620,174,174
169637,171,166
169654,169,164
169671,144,146
169687,142,151
169703,151,156
169720,171,172
169737,173,174
169754,173,174
169772,173,174
169788,154,151
169804,159,160
169821,174,174
169838,160,164
169854,140,145
169872,149,143
169888,139,144
169905,140,136
169922,142,132
169940,173,174
169957,173,174
169974,174,174
169990,174,172
170007,174,174
170023,162,158
170041,153,168
170058,146,151
170075,145,151
170092,162,158
170108,173,173
170126,163,174
170142,165,170
170159,166,173
170175,156,160
170192,156,156
170208,160,161
170224,156,158
170242,162,160
170259,172,173
170276,155,153
170292,149,151
170309,130,141
170325,134,143
170343,126,132
170360,119,137
170376,153,157
170392,163,160
170410,164,169
170426,170,173
170444,171,172
170461,163,159
170477,166,166
170494,166,166
170511,147,132
170528,108,106
170546,101,99
170563,103,100
170580,112,88
170597,128,119
170613,128,119
170631,113,102
170647,105,94
170663,99,99
170681,104,104
170698,149,155
170714,149,150
170730,137,139
170747,145,140
170763,136,133
170780,129,154
170796,174,171
170813,153,149
170829,149,140
170846,133,138
170864,133,138
170881,123,128
170898,169,171
170914,174,174
170931,166,170
170949,164,168
170965,145,153
170982,162,152
170998,144,158
171015,174,174
171032,157,145
171050,151,149
171067,123,135
171083,103,113
171100,111,100
171117,169,155
171135,161,169
171151,141,146
171168,132,136
171185,128,135
171202,138,138
171218,171,171
171235,171,171
171252,162,170
171269,172,172
171287,145,150
171303,133,132
171320,174,174
171336,174,174
171353,174,174
171371,167,168
171388,133,129
171405,133,142
171421,147,149
171438,149,148
171454,145,147
171472,159,155
171490,155,156
171506,164,162
171523,150,144
171539,173,173
171556,159,159
171574,156,160
171591,168,169
171608,171,174
171624,167,163
171641,165,163
171657,167,161
171674,140,144
171690,167,163
171707,158,163
171723,158,163
171741,139,136
171757,171,170
171774,172,174
171790,145,145
171807,147,144
171823,141,141
171840,126,132
171857,121,128
171873,113,160
171890,157,132
171907,101,89
171923,95,119
171940,99,103
171956,90,92
171972,100,97
171990,116,125
172007,112,120
172023,110,106
172041,135,139
172058,114,122
172074,169,166
172091,174,174
172108,166,168
172125,172,172
172141,163,164
172159,172,166
172175,170,164
172193,174,173
172210,153,164
172226,126,107
172243,120,113
172259,108,99
172275,106,100
172292,156,158
172308,173,171
172325,141,140
172342,158,156
172359,151,152
172375,161,158
172393,130,127
172409,157,166
172426,152,156
172442,143,145
172459,116,129
172475,106,124
172491,109,116
172508,130,140
172526,102,105
172543,98,92
172559,99,91
172576,86,80
172592,104,103
172609,107,108
172627,174,174
172643,174,174
172661,174,169
172677,174,174
172693,174,173
172711,171,169
172728,160,156
172744,159,159
172760,160,164
172777,157,162
172794,166,162
172811,161,162
172829,173,173
172845,174,174
172861,174,168
172878,158,145
172895,174,171
172913,170,174
172929,174,173
172945,172,172
172963,174,174
172980,173,174
172996,153,153
173013,154,158
173030,138,161
173047,174,159
173064,161,153
173081,156,168
173097,163,139
173114,127,143
173131,145,161
173148,173,173
173164,152,162
173180,137,147
173197,158,160
173213,147,141
173230,137,139
173246,161,170
173263,165,157
173280,112,117
173296,139,124
173313,143,143
173330,154,152
173346,148,147
173364,131,125
173380,129,129
173397,135,139
173413,147,145
173430,163,160
173446,155,153
173463,164,164
173481,173,173
173498,140,147
173514,165,172
173530,173,173
173547,174,165
173563,174,165
173580,174,173
173598,172,167
173614,158,158
173631,169,159
173647,168,169
173664,163,159
173681,169,173
173697,174,174
173715,163,174
173731,144,159
173747,165,152
173764,157,157
173781,145,135
173797,142,143
173814,142,143
173831,174,174
173847,177,177
173864,168,167
173881,158,152
173898,174,174
173915,172,168
173931,165,162
173947,158,154
173964,165,169
173981,174,166
173998,156,146
174016,168,162
174032,159,171
174048,142,138
174066,142,136
174083,127,130
174099,108,94
174117,173,172
174133,174,173
174149,174,174
174166,169,170
174183,169,170
174200,162,168
174217,162,165
174234,173,170
174251,146,141
174268,131,123
174285,124,134
174302,124,134
174318,130,117
174334,171,170
174351,174,173
174368,150,155
174385,161,173
174401,162,147
174418,152,148
174435,154,153
174452,144,143
174468,147,151
174485,151,148
174501,129,126
174517,131,135
174534,139,140
174550,171,171
174567,158,154
174583,148,148
174600,139,145
174617,130,131
174633,139,144
174650,171,171
174667,174,174
174684,174,174
174701,174,173
174718,160,163
174734,150,151
174752,132,131
174768,148,140
174784,153,142
174801,156,160
174817,138,133
174833,120,128
174851,137,122
174867,111,117
174883,113,118
174900,110,112
174917,106,110
174935,130,130
174951,118,115
174968,169,169
174984,174,165
175001,136,139
175017,171,170
175033,169,172
175050,155,158
175067,164,159
175084,145,143
175100,164,158
175117,169,168
175133,166,168
175149,131,126
175166,140,144
175182,153,153
175199,174,174
175217,162,162
175234,157,150
175251,142,139
175267,123,115
175283,112,111
175300,129,129
175317,140,126
175334,123,119
175351,109,105
175368,107,98
175385,112,103
175402,158,169
175418,152,151
175436,121,123
175453,108,111
175470,77,103
175487,100,96
175504,168,166
175521,170,172
175538,174,174
175555,168,174
175572,157,174
175589,159,157
175606,151,160
175624,172,173
175641,141,135
175657,121,130
175674,126,125
175691,113,131
175707,145,134
175725,139,128
175742,137,129
175758,153,128
175776,148,131
175792,137,128
175809,153,146
175827,162,161
175844,173,173
175860,153,171
175876,163,154
175893,169,170
175910,157,150
175926,145,145
175942,172,172
175959,151,150
175976,165,158
175993,174,173
176010,174,174
176027,174,174
176044,170,170
176061,174,174
176077,174,174
176094,173,174
176112,166,148
176128,166,171
176144,164,154
176161,172,165
176178,164,151
176195,158,133
176213,168,155
176230,149,146
176246,172,170
176263,174,174
176279,167,155
176297,174,169
176313,168,167
176331,171,171
176348,168,168
176365,174,166
176381,170,174
176398,173,173
176415,171,170
176432,159,154
176448,161,146
176464,173,158
176481,174,173
176498,172,169
176514,170,174
176531,164,155
176547,140,150
176564,129,125
176581,169,170
176598,157,167
176614,159,156
176631,171,174
176649,172,169
176665,155,154
176683,152,146
176700,165,156
176717,152,144
176733,138,149
176750,145,134
176767,126,125
176784,112,146
176800,173,174
176816,174,174
176833,174,174
176850,174,174
176867,144,151
176884,142,142
176901,139,154
176918,160,157
176934,151,150
176950,152,155
176968,172,169
176984,174,164
177000,159,161
177017,162,173
177033,158,167
177050,154,156
177067,159,157
177083,159,159
177101,142,156
177118,171,173
177135,159,167
177151,146,156
177168,130,143
177185,128,125
177201,107,117
177218,170,169
177234,152,148
177251,165,163
177267,169,164
177284,169,172
177301,166,165
177318,164,160
177334,173,173
177351,158,157
177369,132,116
177385,132,116
177402,93,114
177419,75,70
177436,146,151
177452,151,171
177469,146,146
177485,142,141
177503,142,141
177520,147,144
177537,172,171
177554,176,176
177571,171,169
177588,158,157
177604,137,137
177621,140,147
177638,132,134
177654,137,143
177671,160,166
177689,154,155
177706,132,112
177722,119,132
177739,134,134
177756,171,171
177772,174,174
177789,168,166
177806,159,160
177822,141,155
177838,130,134
177856,156,158
177872,156,158
177889,163,138
177906,148,144
177922,136,139
177938,106,91
177956,80,78
177973,167,157
177991,174,168
178007,171,161
178023,174,166
178041,163,144
178058,168,146
178075,174,173
178092,174,171
178109,160,160
178126,172,171
178143,174,173
178160,144,129
178177,174,170
178194,174,174
178211,168,172
178227,135,147
178243,135,147
178260,147,144
178277,150,148
178293,124,148
178311,164,172
178327,150,168
178343,157,154
178360,145,137
178376,138,152
178394,149,145
178411,174,173
178427,143,148
178444,148,145
178461,173,172
178478,143,144
178495,160,161
178512,172,168
178529,136,134
178545,171,169
178561,158,162
178578,130,122
178594,144,134
178612,142,140
178628,167,165
178645,119,111
178662,125,118
178678,124,126
178695,93,96
178711,91,90
178728,168,159
178744,121,119
178762,82,80
178779,90,87
178796,71,75
178814,66,64
178831,130,152
178848,81,85
178864,81,85
178881,57,56
178897,58,55
178913,62,55
178930,60,56
178947,173,173
178963,133,152
178980,168,151
178996,132,136
179012,163,148
179029,100,98
179046,168,171
179063,142,144
179079,116,122
179096,101,113
179113,85,82
179130,72,61
179147,157,157
179163,157,157
179180,173,171
179196,133,125
179213,160,153
179229,142,142
179246,121,110
179262,138,141
179279,163,172
179296,153,164
179312,149,149
179329,134,141
179346,124,120
179362,124,120
179379,143,144
179395,136,126
179412,134,127
179429,135,127
179447,137,142
179464,140,138
179481,171,171
179498,168,174
179514,174,164
179531,173,172
179548,166,165
179564,153,162
179581,170,169
179597,173,174
179614,156,165
179630,156,159
179647,171,173
179664,174,171
179681,171,172
179698,162,144
179716,143,149
179732,132,142
179750,171,169
179766,171,174
179782,160,157
179799,174,174
179816,174,174
179833,173,174
179850,166,174
179867,156,165
179885,135,142
179901,167,171
179917,172,171
179934,148,154
179950,152,147
179967,156,129
179984,155,137
180000,130,134
180016,148,157
180032,164,165
180050,157,159
180067,158,160
180085,139,146
180102,150,155
180118,133,126
180135,143,153
180153,133,143
180169,141,143
180185,111,108
180202,140,141
180219,139,143
180237,117,115
180254,146,144
180271,144,142
180288,142,137
180304,145,142
180321,155,151
180338,173,172
180355,127,122
180371,126,129
180388,158,161
180406,155,156
180423,153,153
180439,172,172
180455,170,162
180472,155,160
180489,156,146
180506,142,144
180522,144,143
180539,171,171
180555,157,155
180573,149,151
180590,154,155
180606,149,144
180622,132,134
180640,132,148
180657,165,161
180674,163,158
180691,164,168
180707,173,167
180724,164,162
180740,157,164
180757,173,173
180774,169,167
180791,144,144
180808,164,161
180824,162,163
180841,159,161
180858,156,155
180874,172,173
180891,174,173
180908,153,162
180924,148,147
180941,113,117
180958,112,113
180975,130,130
180991,104,122
181008,112,108
181025,78,78
181042,75,69
181058,90,86
181076,125,144
181092,165,166
181110,147,139
181127,149,152
181144,150,154
181161,152,155
181179,173,172
181196,174,174
181213,174,174
181229,171,168
181246,163,173
181262,171,151
181279,148,145
181296,171,165
181312,167,156
181329,134,125
181346,135,132
181362,137,150
181379,126,122
181395,164,154
181412,160,154
181429,142,139
181445,140,131
181461,129,127
181478,130,128
181494,125,134
181510,133,135
181527,134,131
181543,139,132
181559,139,139
181576,130,133
181592,124,127
181609,136,128
181626,174,170
181642,170,170
181658,164,173
181676,155,146
181692,155,146
181709,133,140
181726,128,129
181743,114,123
181759,125,128
181775,120,123
181792,115,126
181809,120,120
181825,169,171
181841,174,174
181859,150,151
181876,168,173
181893,174,174
181911,165,170
181928,163,164
181945,157,159
181962,167,159
181979,174,174
181997,166,164
182013,140,129
182030,156,154
182047,168,163
182064,168,163
182080,147,140
182097,148,147
182114,172,167
182130,151,143
182146,127,141
182162,147,152
182179,121,134
182197,153,138
182213,119,139
182230,142,135
182247,139,153
182263,161,172
182281,145,169
182298,142,162
182315,144,161
182331,149,155
182348,149,146
182365,164,129
182383,161,142
182400,135,156
182417,142,141
182433,142,141
182450,154,124
182467,156,142
182483,173,166
182500,173,166
182516,164,166
182533,167,163
182551,174,159
182567,160,156
182583,165,165
182600,157,171
182616,127,125
182633,161,166
182650,164,169
182666,160,168
182683,144,165
182700,174,174
182719,160,163
182736,158,144
182752,159,167
182769,167,157
182785,173,173
182802,173,173
182818,170,173
182835,174,165
182852,174,174
182868,174,171
182885,174,173
182902,174,174
182918,174,174
182935,174,174
182951,174,174
182967,161,163
182984,155,141
183000,154,164
183017,170,163
183033,169,168
183050,160,161
183068,157,154
183085,162,158
183101,144,163
183118,173,172
183135,157,157
183151,156,161
183168,162,140
183185,168,174
183202,174,166
183218,164,166
183235,174,174
183253,173,172
183269,174,174
183286,174,173
183303,174,174
183320,140,156
183337,174,174
183353,166,174
183371,174,171
183387,143,147
183404,158,163
183420,173,173
183436,172,171
183453,169,169
183470,174,171
183487,168,171
183503,154,151
183520,167,172
183537,166,174
183555,162,149
183571,174,162
183588,147,147
183605,164,169
183622,151,144
183639,157,153
183657,150,147
183674,134,143
183690,155,150
183707,140,148
183723,136,140
183741,146,144
183757,172,171
183774,155,152
183791,159,155
183808,163,170
183825,173,174
183842,174,170
183860,163,171
183877,174,173
183893,173,174
183910,174,167
183926,164,174
183943,158,166
183961,169,167
183978,170,174
183994,167,160
184010,156,158
184027,145,146
184043,142,149
184061,141,144
184078,172,172
184094,160,167
184111,174,174
184129,174,175
184146,166,170
184163,174,174
184181,161,152
184197,172,156
184214,157,142
184230,143,137
184246,131,135
184262,122,117
184279,129,119
184296,143,130
184312,145,154
184329,141,137
184346,132,129
184363,123,142
184380,120,111
184396,170,165
184412,174,173
184429,174,174
184445,165,172
184462,168,167
184479,171,167
184495,172,173
184511,174,174
184529,157,162
184546,166,146
184562,169,159
184580,165,168
184596,168,161
184612,174,173
184629,174,174
184646,174,173
184664,170,165
184681,157,166
184697,139,132
184714,154,152
184731,151,171
184748,159,173
184764,159,173
184780,165,166
184798,161,169
184815,154,165
184832,160,171
184849,166,161
184866,174,148
184882,174,160
184898,166,161
184916,165,158
184932,140,147
184949,174,174
184965,174,173
184983,174,174
184999,165,173
185015,174,157
185033,166,144
185050,171,160
185068,144,159
185085,147,146
185101,161,164
185118,132,124
185135,145,128
185152,132,133
185169,152,154
185186,139,137
185203,140,117
185220,129,133
185237,128,124
185254,170,170
185272,174,174
185289,148,144
185305,166,160
185322,173,171
185339,172,168
185356,155,156
185373,161,152
185390,160,166
185406,174,174
185423,171,174
185439,141,134
185456,151,152
185473,151,152
185490,174,174
185506,159,154
185524,172,170
185541,142,129
185558,118,110
185576,169,164
185593,134,143
185610,146,132
185626,110,109
185643,85,97
185660,80,96
185676,79,81
185694,167,167
185710,140,159
185726,148,142
185743,168,152
185759,127,124
185776,137,119
185792,171,170
185809,165,167
185826,173,174
185843,165,165
185860,153,155
185876,162,157
185893,166,166
185910,173,172
185926,166,147
185943,158,140
185960,162,137
185976,145,128
185993,134,136
186009,144,145
186026,171,170
186042,154,153
186058,150,158
186075,172,172
186091,173,173
186108,164,159
186126,162,150
186143,173,166
186160,136,168
186177,149,142
186195,170,170
186212,159,142
186229,158,165
186246,145,146
186263,158,165
186281,171,173
186298,166,165
186315,173,169
186332,174,174
186349,174,174
186367,174,174
186383,172,174
186399,161,163
186416,151,151
186432,159,162
186450,156,159
186466,153,157
186482,162,142
186499,155,149
186515,148,149
186532,154,153
186549,162,167
186565,139,148
186582,133,130
186599,117,133
186617,123,122
186634,100,117
186652,114,114
186669,134,125
186685,158,158
186702,157,158
186719,174,174
186736,174,174
186753,158,164
186770,174,174
186786,162,155
186803,151,129
186820,136,147
186836,147,149
186853,153,152
186870,163,154
186887,163,164
186903,123,136
186921,129,141
186938,149,141
186955,152,157
186971,151,162
186989,172,173
187006,160,160
187023,134,138
187040,148,153
187057,136,142
187073,122,122
187090,149,153
187107,145,156
187123,152,148
187140,171,161
187157,145,141
187174,150,145
187192,172,172
187209,156,154
187225,147,147
187242,150,152
187260,172,172
187277,168,170
187295,168,163
187312,174,155
187328,173,153
187345,155,168
187362,172,165
187379,172,169
187395,152,129
187412,163,148
187429,155,151
187446,148,139
187462,128,139
187480,124,139
187497,131,151
187514,171,172
187530,172,173
187548,174,174
187564,174,176
187581,179,174
187598,167,168
187616,174,173
187633,174,172
187650,139,148
187666,144,143
187682,152,155
187699,125,130
187716,138,160
187732,153,163
187749,165,170
187765,162,165
187781,148,145
187798,143,132
187814,164,157
187831,174,174
187849,174,174
187866,170,167
187883,168,171
187900,173,172
187917,154,154
187934,171,173
187950,138,144
187967,147,157
187983,163,159
188000,174,174
188016,164,165
188034,156,154
188050,174,174
188067,174,174
188084,164,174
188100,158,164
188116,145,133
188133,120,129
188150,97,101
188167,130,128
188183,124,119
188200,128,124
188217,118,116
188234,111,110
188250,123,119
188267,129,136
188284,132,141
188301,135,121
188317,101,101
188333,101,101
188351,98,87
188367,92,87
188384,100,96
188400,90,104
188417,92,70
188434,86,78
188450,73,83
188467,59,64
188484,167,161
188500,151,166
188517,167,152
188534,163,145
188550,152,141
188567,141,131
188583,141,131
188600,144,138
188616,131,123
188633,162,152
188649,148,148
188667,138,148
188683,171,172
188700,174,174
188717,159,164
188734,158,150
188751,171,174
188768,173,164
188784,164,170
188801,174,168
188817,166,168
188834,166,168
188851,165,165
188868,170,168
188884,156,155
188901,163,174
188917,158,162
188935,146,162
188952,146,162
188969,139,148
188986,117,125
189002,120,99
189019,110,91
189035,116,94
189052,116,94
189070,98,110
189087,87,106
189103,84,97
189119,167,168
189136,155,146
189153,152,143
189170,140,125
189187,129,109
189204,129,109
189221,164,161
189238,174,170
189255,172,170
189272,168,174
189290,150,160
189307,149,147
189324,149,147
189340,172,160
189356,150,144
189373,147,136
189391,144,147
189407,143,157
189423,134,145
189440,157,158
189456,169,170
189472,163,171
189489,158,172
189505,156,158
189521,163,155
189538,160,171
189555,168,174
189571,162,155
189588,155,163
189604,150,148
189622,163,157
189638,147,149
189655,172,171
189672,166,166
189690,174,173
189707,168,172
189723,174,174
189741,174,171
189758,174,174
189774,174,174
189790,174,174
189808,166,165
189825,155,150
189841,141,127
189857,166,163
189874,169,173
189890,128,133
189907,150,159
189923,141,144
189940,137,133
189957,128,137
189973,150,148
189989,128,138
190006,157,146
190023,160,160
190040,137,133
190058,148,140
190074,150,156
190090,166,165
190107,160,169
190124,157,169
190142,156,163
190159,125,122
190176,123,118
190193,170,169
190210,160,166
190227,157,153
190243,144,130
190260,133,130
190277,127,121
190295,169,170
190311,163,161
190327,175,176
190344,172,171
190361,133,140
190377,162,163
190393,173,171
190410,174,169
190427,148,147
190444,144,138
190461,136,143
190477,129,119
190494,141,128
190511,173,174
190528,174,174
190544,174,174
190562,174,174
190579,173,174
190596,149,142
190613,134,135
190631,135,143
190648,142,141
190665,141,143
190682,162,161
190699,155,148
190717,160,149
190733,173,172
190750,167,173
190767,160,174
190785,173,174
190801,171,169
190818,172,151
190834,174,171
190851,161,155
190869,148,149
190885,134,157
190902,123,135
190919,132,139
190936,171,172
190952,150,157
190969,170,166
190985,169,175
191001,157,167
191018,166,154
191034,156,147
191050,173,172
191067,163,138
191085,143,128
191101,117,110
191117,125,85
191134,110,84
191151,131,108
191168,130,138
191184,144,149
191201,125,107
191218,81,88
191235,80,78
191253,164,162
191269,174,174
191285,174,174
191302,172,169
191318,169,159
191335,165,156
191352,152,153
191369,174,171
191386,164,163
191403,138,138
191420,146,154
191436,163,166
191454,166,166
191470,172,173
191487,174,174
191504,174,174
191521,146,141
191538,151,157
191555,138,122
191572,137,139
191590,145,153
191606,149,153
191624,160,140
191640,165,152
191656,162,170
191672,145,165
191689,161,162
191706,149,152
191723,130,133
191741,170,160
191757,143,133
191774,157,144
191791,146,140
191807,166,172
191824,135,143
191841,157,144
191857,134,141
191873,171,156
191890,145,135
191906,172,165
191922,169,157
191940,143,146
191957,151,130
191973,127,123
191990,138,113
192007,138,123
192024,134,118
192041,124,119
192058,129,122
192074,131,123
192091,129,113
192108,170,170
192126,148,150
192143,148,150
192159,139,137
192175,166,168
192192,165,160
192209,170,167
192225,148,143
192242,152,152
192260,171,169
192277,163,168
192294,144,154
192310,131,139
192327,162,160
192344,159,159
192361,137,133
192377,126,127
192395,131,119
192412,120,112
192429,103,99
192445,81,78
192462,90,85
192478,87,88
192495,97,116
